cve_ent,cve_mun,nom_mun,viv_tot,viv_rem,viv_emig,viv_circ,viv_ret,iim_dp2,gim_dp2,pos_nal
26,26006,Arizpe,966,5.900621118,1.96687371,0.20746888,1.44927536,63.68735,Bajo,1132.0
26,26007,Atil,191,7.853403141,2.09424084,0.0,2.09424084,63.53467,Bajo,1062.0
26,26008,Bacadéhuachi,346,5.49132948,1.73410405,0.0,0.57971014,64.28875,Bajo,1513.0
26,26009,Bacanora,260,13.07692308,3.07692308,0.38610039,1.54440154,62.40714,Medio,671.0
26,26010,Bacerac,380,7.65171504,2.10526316,0.79155673,1.05540897,62.80226,Medio,777.0
26,26011,Bacoachi,525,2.666666667,3.42857143,0.0,0.95238095,64.21729,Bajo,1466.0
26,26012,Bácum,6492,5.591497227,0.72396796,0.13882462,0.44753086,64.30614,Bajo,1524.0
26,26013,Banámichi,569,3.866432337,2.10896309,0.0,0.87873462,64.3281,Bajo,1542.0
26,26014,Baviácora,1040,3.942307692,0.96153846,0.09615385,0.19230769,64.5818,Muy bajo,1748.0
26,26015,Bavispe,387,11.62790698,3.10077519,0.0,2.58397933,62.7899,Medio,771.0
26,26016,Benjamín Hill,1526,6.036745407,1.31061599,0.2621232,0.32808399,64.0241,Bajo,1329.0
26,26017,Caborca,26511,4.624495492,1.96522198,0.32499433,0.76949191,63.86832,Bajo,1239.0
26,26018,Cajeme,135888,4.207305835,1.11856823,0.10917192,0.41236202,64.44597,Muy bajo,1641.0
26,26019,Cananea,11457,3.846826368,3.21201012,0.53410384,1.00436681,63.40168,Bajo,998.0
26,26020,Carbó,1410,3.480113636,0.63829787,0.14204545,0.49715909,64.54617,Muy bajo,1718.0
26,26021,La Colorada,682,1.91740413,0.29325513,0.0,0.44117647,64.98834,Muy bajo,2136.0
26,26022,Cucurpe,315,6.666666667,0.63492063,0.0,0.31847134,64.41617,Muy bajo,1619.0
26,26023,Cumpas,1804,7.658157603,1.77383592,0.16629712,0.83148559,63.74372,Bajo,1166.0
26,26024,Divisaderos,243,12.75720165,3.29218107,2.4691358,1.23966942,59.75016,Alto,203.0
26,26025,Empalme,14563,3.879695118,1.18107533,0.31634688,0.41200302,64.20037,Bajo,1454.0
26,26026,Etchojoa,15751,2.318785338,1.02850613,0.0,0.34918418,64.84024,Muy bajo,1966.0
26,26027,Fronteras,2857,3.81519076,1.260063,0.31501575,2.41850683,63.63991,Bajo,1118.0
26,26028,Granados,344,6.395348837,0.87209302,0.0,0.87209302,64.25294,Bajo,1489.0
26,26029,Guaymas,48363,2.781284275,0.33703451,0.14294297,0.48198254,64.68186,Muy bajo,1825.0
26,26030,Hermosillo,280785,2.634202824,1.34765034,0.40176105,0.52524979,64.17119,Bajo,1436.0
26,26031,Huachinera,398,5.27638191,1.50753769,0.0,1.01010101,64.2335,Bajo,1479.0
26,26032,Huásabas,302,7.284768212,2.98013245,0.0,1.65562914,63.56824,Bajo,1083.0
26,26033,Huatabampo,21748,2.40022071,0.54717675,0.2347742,0.13794372,64.66384,Muy bajo,1806.0
26,26034,Huépac,328,1.219512195,1.2195122,0.0,1.52439024,64.60814,Muy bajo,1763.0
26,26035,Imuris,3594,6.64247837,2.03116305,0.1958042,2.25375626,63.38322,Bajo,990.0
26,26036,Magdalena,9855,7.025380711,2.21207509,0.64279155,1.58375635,62.90526,Medio,813.0
26,26037,Mazatán,403,2.481389578,0.0,0.24813896,0.0,64.76991,Muy bajo,1898.0
26,26038,Moctezuma,1771,5.093378608,2.42800678,0.11325028,0.73404856,64.0226,Bajo,1327.0
26,26039,Naco,1717,8.216783217,2.21316249,0.35046729,3.04628002,62.74727,Medio,757.0
26,26040,Nácori Chico,505,10.2970297,1.18811881,0.1996008,0.79840319,63.5066,Bajo,1049.0
26,26041,Nacozari de García,4476,5.074893807,2.7256479,0.08958567,0.78247261,63.99089,Bajo,1307.0
26,26042,Navojoa,46423,3.699152816,0.68715938,0.32214823,0.16155785,64.36848,Bajo,1582.0
26,26043,Nogales,76913,6.177616237,1.26506572,0.2302439,1.62224044,63.69913,Bajo,1137.0
26,26044,Ónavas,114,1.769911504,0.0,0.0,0.0,65.17837,Muy bajo,2317.0
26,26045,Opodepe,828,7.246376812,2.41545894,0.24154589,0.12091898,63.77787,Bajo,1189.0
26,26046,Oquitoa,156,10.8974359,0.64102564,0.0,2.56410256,63.30563,Bajo,955.0
26,26047,Pitiquito,2688,3.794642857,2.19494048,0.11177347,0.26041667,64.34573,Bajo,1558.0
26,26048,Puerto Peñasco,19044,7.700804797,2.20541903,0.4098576,2.32496975,62.92975,Medio,824.0
26,26049,Quiriego,934,1.114827202,0.10706638,0.0,0.0,65.23527,Muy bajo,2377.0
26,26050,Rayón,540,3.148148148,1.2962963,0.37105751,1.66666667,63.84503,Bajo,1225.0
26,26051,Rosario,1484,2.897574124,0.47169811,0.13495277,0.0,64.78921,Muy bajo,1919.0
26,26052,Sahuaripa,1690,8.25415677,1.83431953,0.11855365,1.18343195,63.62991,Bajo,1108.0
26,26053,San Felipe de Jesús,126,9.523809524,1.58730159,0.0,0.79365079,63.79047,Bajo,1196.0
26,26054,San Javier,158,0.632911392,0.0,0.0,1.26582278,64.95859,Muy bajo,2102.0
26,26055,San Luis Río Colorado,60797,5.151439715,1.33230258,0.45203333,1.60306731,63.51914,Bajo,1057.0
26,26056,San Miguel de Horcasitas,2859,4.026610644,1.71388597,0.0,1.75070028,64.13649,Bajo,1404.0
26,26057,San Pedro de la Cueva,563,5.150976909,2.13143872,0.17793594,1.07719928,63.88714,Bajo,1246.0
26,26058,Santa Ana,4955,5.348133199,1.77598385,0.24360536,1.23107972,63.79696,Bajo,1200.0
26,26059,Santa Cruz,550,4.007285974,1.27272727,0.18181818,1.81818182,63.95719,Bajo,1287.0
26,26060,Sáric,639,6.41627543,2.50391236,0.15698587,2.34741784,63.35251,Bajo,974.0
26,26061,Soyopa,480,2.083333333,0.20833333,0.0,0.42016807,64.98976,Muy bajo,2138.0
26,26062,Suaqui Grande,353,3.116147309,1.13314448,0.0,0.28409091,64.74832,Muy bajo,1876.0
26,26063,Tepache,397,9.823677582,3.27455919,2.77078086,2.01511335,59.4793,Alto,187.0
26,26064,Trincheras,482,3.941908714,1.24481328,0.625,0.41493776,63.77521,Bajo,1188.0
26,26065,Tubutama,491,9.368635438,1.01832994,0.40899796,1.01832994,63.30647,Bajo,956.0
26,26066,Ures,2960,3.786342123,1.95945946,0.20304569,0.74324324,64.13359,Bajo,1401.0
26,26067,Villa Hidalgo,494,7.707910751,3.03643725,0.20283976,1.82555781,63.19576,Bajo,918.0
26,26068,Villa Pesqueira,378,1.058201058,0.79365079,0.0,0.52910053,64.97626,Muy bajo,2124.0
26,26069,Yécora,1490,1.543624161,0.53691275,0.0,0.20134228,65.05564,Muy bajo,2198.0
26,26070,General Plutarco Elías Calles,4079,9.977935769,4.29026722,0.44356826,2.28332924,62.27352,Medio,637.0
26,26071,Benito Juárez,5937,3.772949301,1.44854304,0.18540367,0.45477514,64.32678,Bajo,1539.0
26,26072,San Ignacio Río Muerto,3957,3.1107739,0.93505181,0.10129147,0.17690169,64.67966,Muy bajo,1820.0
27,27001,Balancán,17130,3.664737857,1.06830123,0.06442544,0.5020432,64.5512,Muy bajo,1727.0
27,27002,Cárdenas,68715,3.260458211,0.49916321,0.15470387,0.31143127,64.63037,Muy bajo,1779.0
27,27003,Centla,26478,0.543847723,0.04532064,0.0,0.03021376,65.30335,Muy bajo,2424.0
27,27004,Centro,197128,1.33078883,0.23639463,0.15346776,0.10758254,64.95624,Muy bajo,2100.0
27,27005,Comalcalco,58496,2.102707877,0.33335613,0.04619807,0.3213895,64.93245,Muy bajo,2074.0
27,27006,Cunduacán,38415,1.499414291,0.16660159,0.04168729,0.03384095,65.11643,Muy bajo,2255.0
27,27007,Emiliano Zapata,9372,1.431012388,0.04268032,0.04272591,0.18146883,65.1035,Muy bajo,2240.0
27,27008,Huimanguillo,54268,3.497908258,0.39986733,0.11810297,0.20822584,64.69698,Muy bajo,1838.0
27,27009,Jalapa,10292,0.767959561,0.10687913,0.16527319,0.11659541,65.02547,Muy bajo,2173.0
27,27010,Jalpa de Méndez,23610,1.389536115,0.03811944,0.0,0.03388395,65.20618,Muy bajo,2346.0
27,27011,Jonuta,8928,0.81765233,0.0672043,0.0,0.0,65.2764,Muy bajo,2407.0
27,27012,Macuspana,44044,0.672055218,0.12260467,0.02499262,0.02724919,65.24314,Muy bajo,2383.0
27,27013,Nacajuca,42070,1.493390497,0.09507963,0.04997263,0.0,65.12799,Muy bajo,2273.0
27,27014,Paraíso,26535,1.470089336,0.12436405,0.06792453,0.05277244,65.08736,Muy bajo,2225.0
27,27015,Tacotalpa,12805,1.516572858,0.19523624,0.0,0.21876709,65.11311,Muy bajo,2253.0
27,27016,Teapa,16161,0.686923696,0.06806509,0.04341624,0.0,65.23418,Muy bajo,2374.0
27,27017,Tenosique,18640,2.291510143,0.59549356,0.03229279,0.12875536,64.93697,Muy bajo,2079.0
28,28001,Abasolo,3082,11.77806619,2.46593121,0.68470818,1.62337662,62.24777,Medio,633.0
28,28002,Aldama,9280,4.604766526,1.27155172,0.11881616,0.28017241,64.39763,Muy bajo,1603.0
28,28003,Altamira,82240,3.284324482,0.57392996,0.20076901,0.44104389,64.51815,Muy bajo,1697.0
28,28004,Antiguo Morelos,2747,14.3793229,2.76665453,0.98756401,1.78571429,61.45259,Alto,473.0
28,28005,Burgos,1385,12.37337192,1.44404332,0.1447178,1.37283237,63.13619,Medio,896.0
28,28006,Bustamante,1909,10.58145626,2.51440545,2.83464567,1.88580409,59.47549,Alto,185.0
28,28007,Camargo,6101,11.62104573,0.78675627,0.26242414,1.52434027,63.13983,Medio,898.0
28,28008,Casas,1214,2.635914333,0.32948929,0.1650165,0.24732069,64.73589,Muy bajo,1869.0
28,28009,Ciudad Madero,65841,2.40982185,0.82471408,0.24617442,0.22946585,64.5743,Muy bajo,1741.0
28,28010,Cruillas,572,2.622377622,0.17482517,0.0,0.17513135,65.00138,Muy bajo,2154.0
28,28011,Gómez Farías,2681,8.578888474,3.13315927,0.37341299,0.96978739,63.09136,Medio,881.0
28,28012,González,12142,13.08611454,3.53319058,1.43825426,2.18376597,60.76542,Alto,346.0
28,28013,Güémez,4603,5.626765153,0.89072344,1.33013519,0.19552466,62.77544,Medio,767.0
28,28014,Guerrero,1828,18.92778993,1.36761488,0.10976948,1.20350109,62.48744,Medio,683.0
28,28015,Gustavo Díaz Ordaz,4978,7.854560064,3.31458417,0.18126888,2.81237445,62.88565,Medio,807.0
28,28016,Hidalgo,5621,4.735623999,0.72940758,0.62634216,0.21363717,63.82708,Bajo,1215.0
28,28017,Jaumave,4427,7.431669302,1.87485882,0.27124774,0.74643746,63.63778,Bajo,1115.0
28,28018,Jiménez,1995,3.35839599,0.30075188,0.0,0.7518797,64.73499,Muy bajo,1868.0
28,28019,Llera,4633,7.539425362,1.46773149,0.71274298,0.84251458,63.08833,Medio,879.0
28,28020,Mainero,689,8.127721335,1.01596517,0.29027576,1.30624093,63.52624,Bajo,1059.0
28,28021,El Mante,35082,9.72186564,1.05182145,0.44060426,1.02901773,63.21543,Bajo,923.0
28,28022,Matamoros,160961,4.155009264,0.93625164,0.17850035,0.97672279,64.23598,Bajo,1481.0
28,28023,Méndez,1435,5.505226481,0.6271777,0.13956734,0.48848569,64.32052,Bajo,1533.0
28,28024,Mier,2952,16.76829268,1.2195122,0.0,0.3051882,63.15515,Medio,903.0
28,28025,Miguel Alemán,10000,8.88,0.92,0.15061753,2.09,63.42283,Bajo,1010.0
28,28026,Miquihuana,1006,3.976143141,0.79522863,0.0997009,0.09940358,64.62778,Muy bajo,1777.0
28,28027,Nuevo Laredo,120060,4.85937982,1.57671164,0.27700831,1.17391051,63.85966,Bajo,1234.0
28,28028,Nuevo Morelos,1134,7.142857143,1.41093474,0.35335689,0.97001764,63.58141,Bajo,1088.0
28,28029,Ocampo,3951,14.71334348,4.65704885,2.71918679,2.27790433,58.67174,Muy alto,107.0
28,28030,Padilla,4225,2.674556213,0.94674556,0.28436019,0.35502959,64.43763,Muy bajo,1636.0
28,28031,Palmillas,597,17.42043551,3.18257956,2.85234899,2.18120805,58.46694,Muy alto,98.0
28,28032,Reynosa,210395,2.869931668,0.73670952,0.07425743,0.4987816,64.68815,Muy bajo,1831.0
28,28033,Río Bravo,40383,4.400505463,0.77260233,0.02479851,1.38919843,64.32401,Bajo,1535.0
28,28034,San Carlos,2317,2.071644368,0.43159258,0.43215212,0.0,64.50021,Muy bajo,1683.0
28,28035,San Fernando,15906,5.375330064,1.35169119,0.16999307,0.58468502,64.14329,Bajo,1410.0
28,28036,San Nicolás,280,0.0,0.0,0.0,0.0,,Nulo,
28,28037,Soto la Marina,7769,2.947612305,0.69507015,0.14158836,0.19322427,64.68248,Muy bajo,1826.0
28,28038,Tampico,93852,3.12219994,0.74372416,0.2562843,0.35605778,64.4579,Muy bajo,1651.0
28,28039,Tula,7574,20.09506205,5.38684975,0.88930183,1.57116451,60.52916,Alto,304.0
28,28040,Valle Hermoso,18216,8.708560119,2.31115503,0.25879632,0.89481774,63.39041,Bajo,995.0
28,28041,Victoria,99924,3.908778469,1.27396822,0.39110683,0.41641642,64.08133,Bajo,1369.0
28,28042,Villagrán,1750,3.6,0.85714286,0.45819015,0.22975302,64.15255,Bajo,1426.0
28,28043,Xicoténcatl,6841,4.297617307,1.06709545,0.38028375,1.14101814,63.88585,Bajo,1245.0
29,29001,Amaxac de Guerrero,2999,2.403204272,0.36678893,0.0,0.2670227,64.96791,Muy bajo,2111.0
29,29002,Apetatitlán de Antonio Carvajal,4282,2.245088868,0.79402149,0.07022472,0.39728909,64.78361,Muy bajo,1907.0
29,29003,Atlangatepec,1890,5.555555556,0.95238095,1.06269926,1.11111111,62.87118,Medio,799.0
29,29004,Atltzayanca,4471,1.766942518,0.20129725,0.2016129,0.26839633,64.80418,Muy bajo,1936.0
29,29005,Apizaco,23124,2.843663435,0.69624632,0.36421975,0.60136714,64.28821,Bajo,1512.0
29,29006,Calpulalpan,12735,3.347477605,0.64389478,0.42456168,0.46329015,64.19811,Bajo,1452.0
29,29007,El Carmen Tequexquitla,4154,1.853635051,0.38517092,0.09629273,0.62590274,64.80187,Muy bajo,1933.0
29,29008,Cuapiaxtla,3772,0.424178155,0.05302227,0.13266118,0.15906681,65.10554,Muy bajo,2244.0
29,29009,Cuaxomulco,1532,2.676240209,0.58746736,0.19607843,0.26109661,64.64187,Muy bajo,1788.0
29,29010,Chiautempan,18633,2.567269993,0.43471261,0.15600624,0.97676166,64.53531,Muy bajo,1712.0
29,29011,Muñoz de Domingo Arenas,1235,4.132901135,0.48582996,0.32493907,0.24311183,64.32713,Bajo,1540.0
29,29012,Españita,2439,3.659539474,0.65600656,0.86171522,0.57447682,63.55404,Bajo,1075.0
29,29013,Huamantla,23748,2.261243052,0.22738757,0.13479928,0.176857,64.85601,Muy bajo,1990.0
29,29014,Hueyotlipan,3867,8.8791095,2.04292733,2.27920228,2.53623188,60.30388,Alto,270.0
29,29015,Ixtacuixtla de Mariano Matamoros,9747,4.165384221,1.39530112,0.72001646,1.08751411,63.41202,Bajo,1004.0
29,29016,Ixtenco,1981,2.829711976,0.20191822,0.0,0.15143867,64.97937,Muy bajo,2126.0
29,29017,Mazatecochco de José María Morelos,2556,1.958480219,0.46948357,0.07830854,0.31335684,64.88546,Muy bajo,2017.0
29,29018,Contla de Juan Cuamatzi,9274,1.42364107,0.32348501,0.18384341,0.39896485,64.80976,Muy bajo,1941.0
29,29019,Tepetitla de Lardizábal,5378,2.844923763,0.76236519,0.2240478,0.39047973,64.51949,Muy bajo,1700.0
29,29020,Sanctórum de Lázaro Cárdenas,2210,1.812415043,0.45248869,1.49524241,0.0,63.12758,Medio,894.0
29,29021,Nanacamilpa de Mariano Arista,4798,4.925902734,0.93789079,0.96254447,1.27242386,63.0333,Medio,857.0
29,29022,Acuamanala de Miguel Hidalgo,1511,3.904698875,1.32362674,0.3986711,1.45695364,63.77493,Bajo,1187.0
29,29023,Natívitas,6450,3.968992248,1.20930233,0.0,0.55813953,64.56097,Muy bajo,1733.0
29,29024,Panotla,7785,1.812339332,0.38535645,0.30880082,0.64226076,64.52244,Muy bajo,1705.0
29,29025,San Pablo del Monte,18682,1.552296328,0.25157906,0.03752345,0.3961032,65.00073,Muy bajo,2151.0
29,29026,Santa Cruz Tlaxcala,6579,2.404504642,0.39519684,0.0,0.57794677,64.87669,Muy bajo,2010.0
29,29027,Tenancingo,2924,8.722741433,0.99179207,0.13722127,0.92402464,63.7692,Bajo,1183.0
29,29028,Teolocholco,5667,5.15263808,1.1822834,0.08846426,0.61761073,64.29644,Bajo,1518.0
29,29029,Tepeyanco,3301,2.726446531,0.66646471,0.1817631,0.3635262,64.61286,Muy bajo,1764.0
29,29030,Terrenate,3697,6.118029237,0.86556668,0.81146876,0.70327292,63.26502,Bajo,940.0
29,29031,Tetla de la Solidaridad,9824,3.615439454,0.80415309,0.56048099,0.60081466,63.92254,Bajo,1259.0
29,29032,Tetlatlahuca,3400,3.852941176,0.58823529,0.05891016,0.79411765,64.53901,Muy bajo,1713.0
29,29033,Tlaxcala,29323,1.510594668,0.61385261,0.5739077,0.76812782,64.13389,Bajo,1402.0
29,29034,Tlaxco,11654,3.192037069,1.20988502,1.00584594,0.69504033,63.28888,Bajo,947.0
29,29035,Tocatlán,1448,4.834254144,1.10497238,0.34746352,0.48342541,64.04288,Bajo,1341.0
29,29036,Totolac,5872,2.316076294,0.42574932,0.13635589,0.06811989,64.84342,Muy bajo,1974.0
29,29037,Ziltlaltépec de Trinidad Sánchez Santos,2228,1.528089888,0.17953321,0.0,0.40431267,65.06309,Muy bajo,2205.0
29,29038,Tzompantepec,5078,2.402520677,0.19692792,0.07883327,0.63016936,64.79306,Muy bajo,1923.0
29,29039,Xaloztoc,6086,1.874383427,0.4929346,0.04941525,0.23018744,64.95214,Muy bajo,2094.0
29,29040,Xaltocan,2893,5.081230557,0.79502247,0.97188476,0.55305911,63.22719,Bajo,929.0
29,29041,Papalotla de Xicohténcatl,8148,4.187192118,0.63819342,0.20907637,0.86238758,64.27535,Bajo,1506.0
29,29042,Xicohtzinco,3535,3.907134768,0.93352192,0.5107832,0.4813137,63.96504,Bajo,1290.0
29,29043,Yauhquemehcan,12042,2.126417612,0.36538781,0.15800416,0.56469025,64.70964,Muy bajo,1848.0
29,29044,Zacatelco,10949,3.963832313,0.46579596,0.0,0.72152708,64.64508,Muy bajo,1792.0
29,29045,Benito Juárez,1539,1.949317739,0.51981806,0.13012362,0.25990903,64.82442,Muy bajo,1957.0
29,29046,Emiliano Zapata,1237,3.314470493,0.72756669,0.88924818,0.56588521,63.54754,Bajo,1072.0
29,29047,Lázaro Cárdenas,910,3.516483516,2.1978022,0.330033,1.10011001,63.85741,Bajo,1232.0
29,29048,La Magdalena Tlaltelulco,4706,0.0,0.0,0.0,0.0,,Nulo,
29,29049,San Damián Texóloc,1481,3.106009453,0.54017556,0.202977,1.08035111,64.36449,Bajo,1580.0
29,29050,San Francisco Tetlanohcan,2696,6.602373887,1.11275964,0.33419978,1.48367953,63.57819,Bajo,1086.0
29,29051,San Jerónimo Zacualpan,1039,4.908565929,0.57747834,0.0,1.0587103,64.4235,Muy bajo,1624.0
29,29052,San José Teacalco,1404,3.9914469,0.28490028,0.57142857,0.997151,63.84495,Bajo,1224.0
29,29053,San Juan Huactzinco,1651,1.695941853,0.24227741,0.12158055,0.30284676,64.90103,Muy bajo,2038.0
29,29054,San Lorenzo Axocomanitla,1331,4.733283246,1.27723516,0.30097818,0.7518797,64.01145,Bajo,1322.0
29,29055,San Lucas Tecopilco,788,7.741116751,1.64974619,0.1270648,0.50761421,63.89703,Bajo,1250.0
29,29056,Santa Ana Nopalucan,1956,2.147239264,0.20449898,0.0,0.20449898,65.04282,Muy bajo,2182.0
29,29057,Santa Apolonia Teacalco,1134,7.319223986,1.41093474,0.0,0.79365079,64.07493,Bajo,1363.0
29,29058,Santa Catarina Ayometla,2229,8.348294434,0.71781068,0.180018,1.52671756,63.63648,Bajo,1113.0
29,29059,Santa Cruz Quilehtla,1739,4.205069124,1.03507763,0.0,0.86355786,64.47933,Muy bajo,1669.0
29,29060,Santa Isabel Xiloxoxtla,1243,2.896218825,0.48270314,0.32258065,0.32206119,64.45133,Muy bajo,1648.0
30,30001,Acajete,2620,1.222307105,0.15267176,0.0,0.07633588,65.19384,Muy bajo,2328.0
30,30002,Acatlán,862,2.668213457,0.46403712,0.0,0.69605568,64.80166,Muy bajo,1931.0
30,30003,Acayucan,23878,2.103675146,0.69101265,0.2393751,0.28896893,64.62518,Muy bajo,1773.0
30,30004,Actopan,14106,8.98908266,1.65177938,0.55441041,0.96412874,63.06413,Medio,868.0
30,30005,Acula,1696,4.54009434,1.12028302,0.0,0.35377358,64.56724,Muy bajo,1734.0
30,30006,Acultzingo,6023,3.685870828,1.57728707,0.24970867,0.46488461,64.22709,Bajo,1475.0
30,30007,Camarón de Tejeda,1942,3.759011329,0.92687951,0.72164948,0.77239959,63.62513,Bajo,1106.0
30,30008,Alpatláhuac,2575,8.155339806,2.33009709,0.85569817,2.25242718,62.28925,Medio,641.0
30,30009,Alto Lucero de Gutiérrez Barrios,9107,7.411880971,2.32787965,0.51637003,1.35060942,63.07163,Medio,873.0
30,30010,Altotonga,16200,2.777777778,1.21604938,0.22859261,0.66666667,64.36613,Bajo,1581.0
30,30011,Alvarado,17745,2.521008403,0.32121724,0.1127968,0.36088869,64.7878,Muy bajo,1917.0
30,30012,Amatitlán,2621,4.769172072,0.45784052,0.19157088,0.30522701,64.41698,Muy bajo,1620.0
30,30013,Naranjos Amatlán,8565,1.447752481,0.21015762,0.04672351,0.14010508,65.07877,Muy bajo,2215.0
30,30014,Amatlán de los Reyes,13147,6.784817829,0.88993687,0.33539142,0.33467711,63.91257,Bajo,1255.0
30,30015,Angel R. Cabada,10778,3.7762108,0.80719985,0.12088525,0.60308035,64.4813,Muy bajo,1671.0
30,30016,La Antigua,9264,3.88024211,0.43177893,0.06484383,0.19455253,64.72129,Muy bajo,1858.0
30,30017,Apazapan,1520,5.723684211,0.46052632,0.1980198,0.85526316,64.14569,Bajo,1414.0
30,30018,Aquila,494,4.453441296,2.0242915,0.20242915,0.4048583,64.1401,Bajo,1407.0
30,30019,Astacinga,1692,16.01654846,9.45626478,0.47505938,2.42316785,60.60298,Alto,314.0
30,30020,Atlahuilco,2949,1.898948796,1.0851136,0.06788866,0.4408274,64.76406,Muy bajo,1894.0
30,30021,Atoyac,7090,3.695345557,0.80394922,0.45165843,0.74753173,64.01591,Bajo,1325.0
30,30022,Atzacan,5722,1.958384333,0.71653268,0.20982689,0.40195736,64.64507,Muy bajo,1791.0
30,30023,Atzalan,13879,11.57864399,6.07392463,0.81884058,1.72202608,61.44192,Alto,469.0
30,30024,Tlaltetela,4145,2.653799759,0.84439083,0.14475271,0.65138721,64.55934,Muy bajo,1732.0
30,30025,Ayahualulco,6495,0.261901094,0.04618938,0.06162379,0.04618938,65.25016,Muy bajo,2390.0
30,30026,Banderilla,7715,2.838626053,0.18146468,0.16861219,0.29831388,64.71932,Muy bajo,1856.0
30,30027,Benito Juárez,4581,1.746343593,0.56756167,0.06548788,0.0,64.9966,Muy bajo,2143.0
30,30028,Boca del Río,47273,1.879145959,0.38499778,0.14829566,0.3083663,64.81852,Muy bajo,1950.0
30,30029,Calcahualco,3092,4.172056921,1.61707633,0.12970169,0.77619664,64.23586,Bajo,1480.0
30,30030,Camerino Z. Mendoza,11460,3.247773704,0.56719023,0.10481265,0.27050611,64.69704,Muy bajo,1839.0
30,30031,Carrillo Puerto,5067,10.59798697,1.85514111,1.10913052,2.84191829,61.59338,Medio,497.0
30,30032,Catemaco,13719,2.179459144,1.23186821,0.08033888,0.32072308,64.72323,Muy bajo,1859.0
30,30033,Cazones de Herrera,7435,1.938088829,0.67249496,0.05395926,0.12104909,64.93796,Muy bajo,2081.0
30,30034,Cerro Azul,7834,1.711585132,0.30635691,0.06393862,0.11488384,65.01605,Muy bajo,2167.0
30,30035,Citlaltépetl,3359,2.354694486,0.95266448,0.29815146,0.41679071,64.43819,Muy bajo,1637.0
30,30036,Coacoatzintla,2870,3.972125436,0.69686411,0.0,0.83623693,64.57232,Muy bajo,1739.0
30,30037,Coahuitlán,2014,3.777335984,0.74478649,0.0,0.09930487,64.79064,Muy bajo,1920.0
30,30038,Coatepec,27995,2.633553689,0.74656189,0.17539464,0.42165446,64.60195,Muy bajo,1758.0
30,30039,Coatzacoalcos,96984,2.313542334,0.4454343,0.11679828,0.15066924,64.84316,Muy bajo,1972.0
30,30040,Coatzintla,16439,1.307865442,0.43798285,0.04270636,0.16424357,65.05401,Muy bajo,2194.0
30,30041,Coetzala,642,2.803738318,0.0,0.0,0.31152648,64.97298,Muy bajo,2119.0
30,30042,Colipa,1815,9.531680441,1.54269972,0.44174489,1.26721763,63.0848,Medio,877.0
30,30043,Comapa,5563,5.788243753,1.9054467,1.69095161,1.20438612,61.82676,Medio,543.0
30,30044,Córdoba,62217,3.150264397,0.46128872,0.12717117,0.29895366,64.68931,Muy bajo,1832.0
30,30045,Cosamaloapan de Carpio,17998,3.853853854,0.33892655,0.16139804,0.18890988,64.61493,Muy bajo,1767.0
30,30046,Cosautlán de Carvajal,4409,4.831027444,0.86187344,0.56740808,0.65774552,63.74764,Bajo,1171.0
30,30047,Coscomatepec,13771,3.123184195,2.14944448,0.83508823,0.3413713,63.45674,Bajo,1024.0
30,30048,Cosoleacaque,41117,2.407763212,0.23104799,0.09534054,0.32833135,64.84845,Muy bajo,1978.0
30,30049,Cotaxtla,6552,6.257631258,0.64102564,0.61321478,0.86996337,63.50252,Bajo,1044.0
30,30050,Coxquihui,4034,1.763099081,0.0,0.07457122,0.17352504,65.03295,Muy bajo,2178.0
30,30051,Coyutla,5951,4.587464292,1.57956646,0.15151515,0.97462611,64.11083,Bajo,1390.0
30,30052,Cuichapa,3390,7.199763942,1.26843658,0.59031877,1.0619469,63.26226,Bajo,939.0
30,30053,Cuitláhuac,8000,9.6,1.35,0.42547866,0.7,63.28888,Bajo,948.0
30,30054,Chacaltianguis,3790,4.146856841,0.31662269,0.07930214,0.47543582,64.61368,Muy bajo,1765.0
30,30055,Chalma,3832,0.913361169,0.13048017,0.07834944,0.0782881,65.12963,Muy bajo,2274.0
30,30056,Chiconamel,1786,1.623740202,0.33594625,0.0,0.16797312,65.09047,Muy bajo,2228.0
30,30057,Chiconquiaco,3233,7.237859573,1.79399938,0.43545879,0.46396536,63.53629,Bajo,1064.0
30,30058,Chicontepec,15107,1.456760694,0.41040577,0.0,0.14562785,65.10299,Muy bajo,2239.0
30,30059,Chinameca,7156,1.384421759,0.2235886,0.01400756,0.16773833,65.11913,Muy bajo,2258.0
30,30060,Chinampa de Gorostiza,4777,0.648942851,0.06280092,0.0,0.14653548,65.25599,Muy bajo,2394.0
30,30061,Las Choapas,22643,6.745645831,1.55456432,0.42621204,0.6542304,63.59391,Bajo,1093.0
30,30062,Chocamán,5139,2.626970228,0.33080366,0.09740892,0.46701693,64.76478,Muy bajo,1895.0
30,30063,Chontla,4237,1.864526788,0.21241444,0.0,0.07080481,65.11106,Muy bajo,2251.0
30,30064,Chumatlán,1112,1.080108011,0.0,0.18018018,0.80935252,64.79647,Muy bajo,1927.0
30,30065,Emiliano Zapata,27041,2.5925515,0.53252468,0.16330772,0.43640667,64.65557,Muy bajo,1798.0
30,30066,Espinal,7501,5.119317424,1.67977603,0.17379679,0.30662578,64.18798,Bajo,1443.0
